PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,POSITION
203991,Clint Capela,ATL,31.0,55,21.4,8.9,8.5,1.1,0.6,1.0,0.9,0.559,0.0,0.536,3.2,5.4,108.7,111.5,-2.7,0.073,1.32,11.4,0.132,0.238,0.183,8.7,0.559,0.564,0.16,105.23,0.117,
1629632,Coby White,CHI,25.0,74,33.1,20.4,3.7,4.5,0.9,0.2,2.4,0.453,0.37,0.902,0.3,3.4,111.5,113.9,-2.5,0.197,1.86,18.8,0.01,0.095,0.053,10.1,0.55,0.601,0.237,105.37,0.103,
1628998,Cody Martin,PHX,29.0,53,22.1,6.8,4.2,2.0,1.1,0.6,1.0,0.418,0.285,0.705,1.0,3.2,108.1,111.3,-3.2,0.128,2.06,20.6,0.041,0.136,0.088,10.0,0.485,0.509,0.142,101.2,0.08,
1642262,Cody Williams,UTA,20.0,50,21.2,4.6,2.3,1.2,0.5,0.3,0.9,0.323,0.259,0.725,0.5,1.7,103.0,118.5,-15.5,0.078,1.34,15.6,0.024,0.075,0.049,11.6,0.391,0.419,0.122,103.19,0.021,
1641732,Colby Jones,WAS,23.0,39,13.2,4.0,2.2,1.1,0.7,0.3,0.6,0.457,0.327,0.657,0.5,1.7,104.4,114.8,-10.4,0.123,1.91,20.8,0.038,0.123,0.08,10.8,0.519,0.544,0.138,99.47,0.078,
1630175,Cole Anthony,MEM,25.0,67,18.4,9.4,3.0,2.9,0.7,0.5,1.5,0.424,0.353,0.823,0.7,2.4,107.7,109.0,-1.2,0.253,1.85,21.6,0.034,0.131,0.08,11.6,0.494,0.531,0.238,97.7,0.105,
1631306,Cole Swider,IND,26.0,10,17.0,5.9,2.7,0.3,0.4,0.2,0.4,0.349,0.319,0.0,0.5,2.2,114.2,100.5,13.7,0.022,0.75,4.3,0.026,0.119,0.072,5.7,0.468,0.465,0.155,104.92,0.046,
1630658,Colin Castleton,TOR,25.0,26,16.6,4.7,4.7,1.1,0.3,0.4,0.9,0.469,0.125,0.763,2.0,2.7,106.1,108.2,-2.1,0.092,1.22,16.9,0.104,0.143,0.123,13.9,0.48,0.536,0.125,102.22,0.074,
1631221,Collin Gillespie,PHX,26.0,33,14.0,5.9,2.4,2.4,0.6,0.2,0.5,0.43,0.433,0.864,0.7,1.7,115.6,118.4,-2.8,0.235,4.59,29.7,0.048,0.124,0.086,6.5,0.554,0.578,0.17,98.66,0.105,
1629012,Collin Sexton,UTA,26.0,63,27.9,18.4,2.7,4.2,0.7,0.1,2.5,0.48,0.406,0.865,1.0,1.8,110.4,117.9,-7.5,0.246,1.65,18.9,0.033,0.06,0.047,11.5,0.543,0.593,0.264,101.38,0.106,
1630557,Corey Kispert,WAS,26.0,61,26.3,11.6,3.0,1.7,0.4,0.2,1.0,0.451,0.364,0.852,0.6,2.4,108.7,117.1,-8.5,0.094,1.61,13.4,0.021,0.084,0.053,8.3,0.558,0.584,0.169,102.68,0.074,
202709,Cory Joseph,ORL,33.0,50,12.2,3.5,1.5,1.4,0.5,0.1,0.4,0.403,0.364,0.778,0.3,1.1,110.5,106.9,3.6,0.166,4.0,28.7,0.027,0.095,0.06,7.2,0.529,0.547,0.126,98.59,0.075,
1641854,Craig Porter Jr.,CLE,25.0,51,10.1,3.7,1.3,1.4,0.3,0.3,0.7,0.514,0.438,0.719,0.4,0.9,108.3,113.5,-5.2,0.191,1.87,27.0,0.037,0.085,0.063,14.4,0.589,0.61,0.155,100.91,0.091,
1626156,D'Angelo Russell,BKN,29.0,58,25.5,12.6,2.8,5.1,1.0,0.4,1.9,0.39,0.314,0.834,0.3,2.4,110.1,111.6,-1.5,0.302,2.75,26.9,0.013,0.093,0.053,9.8,0.479,0.522,0.228,99.59,0.098,
1629610,DaQuan Jeffries,CHA,27.0,47,22.8,6.7,2.9,1.1,0.6,0.5,0.7,0.405,0.335,0.8,0.8,2.1,106.6,118.2,-11.6,0.073,1.51,13.5,0.033,0.087,0.06,8.9,0.5,0.518,0.136,98.04,0.046,
1630625,Dalano Banton,POR,25.0,67,16.7,8.3,2.0,2.4,0.6,0.5,1.3,0.391,0.324,0.728,0.4,1.6,110.2,111.8,-1.5,0.213,1.86,19.8,0.025,0.088,0.056,10.7,0.462,0.497,0.237,101.21,0.089,
1631207,Dalen Terry,CHI,22.0,73,13.5,4.5,1.7,1.3,0.6,0.2,0.7,0.448,0.356,0.71,0.5,1.2,104.0,111.6,-7.6,0.136,1.83,21.6,0.034,0.08,0.057,11.8,0.517,0.546,0.142,106.51,0.056,
1642261,Dalton Knecht,LAL,24.0,78,19.2,9.1,2.8,0.8,0.3,0.1,0.5,0.461,0.376,0.762,0.5,2.3,112.2,114.9,-2.8,0.067,1.78,9.5,0.026,0.116,0.073,5.3,0.576,0.594,0.181,98.26,0.087,
203081,Damian Lillard,MIL,34.0,58,36.1,24.9,4.7,7.1,1.2,0.2,2.8,0.448,0.376,0.921,0.5,4.2,115.3,114.6,0.7,0.299,2.53,23.8,0.014,0.108,0.063,9.4,0.547,0.621,0.269,100.86,0.144,
1641878,Damion Baugh,CHA,24.0,15,24.7,7.3,3.3,3.7,1.0,0.1,2.1,0.323,0.214,0.867,0.9,2.4,99.5,121.8,-22.3,0.235,1.81,25.0,0.033,0.098,0.064,13.8,0.369,0.399,0.186,99.5,0.051,
1627814,Damion Lee,PHX,32.0,25,5.8,3.3,0.8,0.4,0.2,0.0,0.4,0.365,0.243,0.952,0.1,0.7,104.7,98.7,6.0,0.121,1.1,10.5,0.02,0.104,0.064,9.5,0.426,0.499,0.269,104.99,0.089,
1629655,Daniel Gafford,DAL,26.0,57,21.5,12.3,6.8,1.4,0.4,1.8,1.2,0.702,0.0,0.689,2.7,4.1,114.9,113.4,1.5,0.097,1.21,12.7,0.127,0.168,0.149,10.4,0.702,0.716,0.186,101.73,0.141,
1628464,Daniel Theis,NOP,33.0,38,16.3,4.3,4.3,1.6,0.5,0.5,0.7,0.473,0.243,0.838,1.2,3.2,109.3,115.2,-5.9,0.131,2.4,26.0,0.062,0.192,0.122,10.8,0.508,0.558,0.111,102.26,0.081,
203957,Dante Exum,DAL,29.0,20,18.6,8.7,1.7,2.8,0.6,0.2,1.1,0.478,0.434,0.742,0.2,1.5,109.3,115.2,-6.0,0.22,2.55,24.8,0.01,0.074,0.042,9.7,0.563,0.589,0.193,101.4,0.083,
203967,Dario Saric,DEN,31.0,16,13.1,3.5,3.1,1.4,0.4,0.1,0.9,0.362,0.269,0.7,0.9,2.3,97.3,108.7,-11.5,0.17,1.53,22.8,0.059,0.158,0.107,14.9,0.422,0.449,0.157,99.59,0.067,
1641727,Dariq Whitehead,BKN,20.0,20,12.3,5.7,1.5,0.6,0.3,0.1,0.8,0.406,0.446,0.6,0.2,1.3,98.7,109.7,-11.1,0.078,0.8,9.6,0.015,0.105,0.056,12.0,0.578,0.58,0.189,103.67,0.065,
1629636,Darius Garland,CLE,25.0,75,30.7,20.6,2.9,6.7,1.2,0.1,2.5,0.472,0.401,0.878,0.6,2.2,123.2,113.4,9.9,0.309,2.68,25.6,0.021,0.068,0.045,9.6,0.562,0.6,0.265,101.32,0.126,
1631223,David Roddy,HOU,24.0,33,12.4,4.6,2.5,1.1,0.4,0.3,0.7,0.456,0.311,0.769,0.4,2.2,106.4,114.6,-8.2,0.121,1.59,18.0,0.03,0.177,0.101,11.3,0.532,0.561,0.159,104.43,0.089,
1630558,Davion Mitchell,MIA,26.0,74,27.4,7.9,2.3,4.9,1.0,0.2,1.7,0.468,0.398,0.69,0.5,1.8,111.0,110.7,0.3,0.237,2.84,36.2,0.017,0.063,0.041,12.8,0.557,0.573,0.135,98.76,0.069,
1630549,Day'Ron Sharpe,BKN,23.0,50,18.1,7.9,6.6,1.8,0.8,0.8,1.3,0.521,0.244,0.757,3.0,3.6,109.2,107.1,2.1,0.158,1.44,18.1,0.149,0.202,0.174,12.5,0.538,0.568,0.186,97.35,0.134,
1628368,De'Aaron Fox,SAS,27.0,62,36.1,23.5,4.8,6.3,1.5,0.4,2.8,0.463,0.31,0.827,0.9,3.9,113.7,114.9,-1.2,0.262,2.25,21.0,0.023,0.106,0.064,9.3,0.514,0.56,0.274,102.22,0.119,
1629631,De'Andre Hunter,CLE,27.0,64,27.2,17.0,4.0,1.4,0.8,0.2,1.3,0.47,0.405,0.846,0.7,3.3,115.9,113.9,2.0,0.077,1.12,8.7,0.024,0.117,0.071,7.8,0.573,0.623,0.221,104.77,0.101,
201599,DeAndre Jordan,DEN,36.0,56,12.3,3.7,5.1,0.9,0.3,0.5,0.7,0.65,0.0,0.422,1.5,3.6,108.8,112.1,-3.3,0.105,1.33,20.2,0.119,0.262,0.194,15.3,0.65,0.621,0.126,100.07,0.115,
201942,DeMar DeRozan,SAC,35.0,77,35.9,22.2,3.9,4.4,0.8,0.4,1.4,0.477,0.328,0.857,0.6,3.2,116.8,115.3,1.5,0.182,3.26,17.7,0.018,0.09,0.054,5.4,0.509,0.569,0.244,99.35,0.112,
1629731,Dean Wade,CLE,28.0,59,21.2,5.4,4.2,1.3,0.7,0.3,0.4,0.413,0.36,0.533,0.9,3.4,120.0,109.4,10.7,0.073,3.45,20.1,0.041,0.15,0.097,5.8,0.561,0.563,0.101,101.1,0.067,
1629028,Deandre Ayton,POR,26.0,40,30.1,14.4,10.2,1.6,0.8,1.0,1.7,0.566,0.188,0.667,3.1,7.1,110.0,116.8,-6.9,0.083,0.93,10.2,0.099,0.243,0.168,11.0,0.573,0.583,0.197,98.94,0.125,
1627749,Dejounte Murray,NOP,28.0,31,32.6,17.5,6.5,7.4,2.0,0.4,3.4,0.393,0.299,0.823,0.5,5.9,109.0,118.1,-9.1,0.347,2.15,25.9,0.015,0.183,0.094,12.0,0.445,0.494,0.263,102.86,0.118,
1626153,Delon Wright,NYK,33.0,40,15.9,3.1,1.7,1.9,0.9,0.3,0.6,0.344,0.274,0.6,0.7,1.0,106.1,106.3,-0.2,0.162,3.5,31.8,0.042,0.061,0.051,9.1,0.42,0.44,0.111,98.84,0.061,
1630166,Deni Avdija,POR,24.0,72,30.0,16.9,7.3,3.9,1.0,0.5,2.7,0.476,0.365,0.78,1.5,5.7,113.6,114.5,-0.9,0.193,1.43,19.0,0.048,0.19,0.117,13.3,0.55,0.605,0.228,99.86,0.126,
203471,Dennis Schröder,DET,31.0,75,28.1,13.1,2.6,5.4,0.9,0.2,1.9,0.406,0.342,0.838,0.4,2.3,111.8,112.8,-0.9,0.287,2.85,27.6,0.012,0.08,0.046,9.7,0.483,0.531,0.211,100.49,0.091,
1641726,Dereck Lively II,DAL,21.0,36,23.1,8.7,7.5,2.4,0.6,1.6,1.1,0.702,0.0,0.63,2.9,4.6,114.1,106.4,7.7,0.143,2.07,24.3,0.122,0.186,0.155,11.7,0.702,0.704,0.132,100.99,0.124,
1627884,Derrick Jones Jr.,LAC,28.0,77,24.3,10.1,3.4,0.8,1.0,0.4,0.9,0.526,0.356,0.703,1.2,2.2,115.5,108.7,6.7,0.044,0.91,7.8,0.051,0.092,0.072,8.6,0.593,0.609,0.16,99.72,0.076,
1628401,Derrick White,BOS,30.0,76,33.9,16.4,4.5,4.8,0.9,1.1,1.7,0.442,0.384,0.839,0.9,3.6,119.7,109.5,10.2,0.199,2.76,23.7,0.025,0.101,0.064,8.6,0.58,0.606,0.195,97.89,0.106,
1630217,Desmond Bane,ORL,27.0,69,32.0,19.2,6.1,5.3,1.2,0.4,2.4,0.484,0.392,0.894,0.9,5.2,116.1,113.3,2.8,0.235,2.18,22.7,0.026,0.15,0.088,10.4,0.565,0.6,0.227,104.58,0.131,
1626164,Devin Booker,PHX,28.0,75,37.3,25.6,4.1,7.1,0.9,0.2,2.9,0.461,0.332,0.894,1.0,3.1,115.3,118.5,-3.2,0.301,2.4,22.4,0.028,0.08,0.055,9.3,0.525,0.589,0.285,98.72,0.122,
1642269,Devin Carter,SAC,23.0,36,11.0,3.8,2.1,1.1,0.6,0.1,0.5,0.37,0.295,0.591,0.5,1.6,113.1,109.3,3.9,0.139,2.28,19.9,0.044,0.147,0.093,8.7,0.441,0.471,0.169,100.14,0.07,
1630170,Devin Vassell,SAS,24.0,64,31.0,16.3,4.0,2.9,1.3,0.5,1.4,0.443,0.368,0.792,0.5,3.5,111.9,118.1,-6.2,0.139,2.08,15.2,0.016,0.107,0.062,7.3,0.532,0.553,0.217,100.8,0.092,
1628415,Dillon Brooks,HOU,29.0,75,31.8,14.0,3.7,1.7,0.8,0.2,1.0,0.429,0.397,0.818,1.0,2.7,113.5,108.8,4.7,0.076,1.68,11.1,0.028,0.081,0.054,6.6,0.533,0.555,0.176,98.94,0.067,
1641794,Dillon Jones,OKC,23.0,54,10.2,2.5,2.2,1.1,0.3,0.1,0.5,0.383,0.254,0.607,0.6,1.7,108.9,102.9,6.0,0.143,2.07,25.0,0.05,0.153,0.102,12.1,0.444,0.464,0.131,101.09,0.066,
1627734,Domantas Sabonis,SAC,29.0,70,34.7,19.1,13.9,6.0,0.7,0.4,2.9,0.59,0.417,0.754,3.8,10.1,116.5,113.9,2.6,0.251,2.09,25.7,0.11,0.286,0.199,12.3,0.627,0.655,0.213,99.78,0.164,
1631230,Dominick Barlow,ATL,22.0,35,10.7,4.2,2.4,0.5,0.3,0.5,0.1,0.531,0.259,0.636,1.0,1.4,110.2,111.8,-1.6,0.07,3.8,12.7,0.091,0.139,0.114,3.3,0.562,0.58,0.141,104.7,0.082,
1642270,Donovan Clingan,POR,21.0,67,19.8,6.5,7.9,1.1,0.5,1.6,1.1,0.539,0.286,0.596,3.2,4.6,109.9,109.7,0.2,0.081,1.07,14.6,0.144,0.218,0.179,13.7,0.56,0.574,0.135,101.68,0.105,
1628378,Donovan Mitchell,CLE,28.0,71,31.4,24.0,4.5,5.0,1.3,0.2,2.1,0.443,0.368,0.823,0.8,3.7,119.7,109.1,10.5,0.238,2.38,18.0,0.025,0.112,0.069,7.6,0.531,0.575,0.298,102.21,0.137,
1628978,Donte DiVincenzo,MIN,28.0,62,25.9,11.7,3.7,3.6,1.2,0.3,1.6,0.422,0.397,0.778,0.5,3.2,114.2,109.1,5.1,0.203,2.27,23.8,0.02,0.115,0.068,10.5,0.568,0.582,0.188,100.17,0.1,
1627827,Dorian Finney-Smith,LAL,32.0,63,28.9,8.7,3.9,1.4,0.9,0.4,0.9,0.448,0.411,0.667,1.3,2.7,119.1,110.3,8.8,0.066,1.61,15.0,0.047,0.089,0.069,9.3,0.597,0.604,0.123,98.14,0.06,
203926,Doug McDermott,SAC,33.0,42,8.1,3.5,0.5,0.2,0.1,0.0,0.1,0.427,0.436,0.6,0.1,0.5,111.5,109.9,1.6,0.028,1.17,5.3,0.009,0.054,0.031,4.5,0.615,0.617,0.15,101.3,0.051,
203110,Draymond Green,GSW,35.0,68,29.2,9.0,6.1,5.6,1.5,1.0,2.6,0.424,0.325,0.687,1.1,5.0,115.4,108.8,6.6,0.255,2.2,33.9,0.036,0.168,0.102,15.4,0.503,0.534,0.157,101.35,0.088,
1629234,Drew Eubanks,LAC,28.0,61,12.2,4.6,3.7,0.9,0.2,0.6,0.7,0.593,0.5,0.662,1.0,2.7,106.7,114.8,-8.1,0.11,1.32,16.7,0.078,0.211,0.145,12.7,0.601,0.622,0.149,102.72,0.111,
1641809,Drew Peterson,BOS,25.0,25,7.4,2.2,1.6,0.5,0.2,0.1,0.3,0.415,0.394,0.778,0.4,1.2,115.7,102.9,12.8,0.095,1.63,19.7,0.051,0.161,0.108,12.1,0.573,0.601,0.121,96.96,0.078,
1630696,Dru Smith,MIA,27.0,14,19.2,6.2,2.6,1.6,1.5,0.4,1.2,0.508,0.533,0.75,0.9,1.7,107.3,100.5,6.8,0.128,1.35,21.5,0.042,0.086,0.064,15.9,0.639,0.656,0.131,100.58,0.082,
1629130,Duncan Robinson,MIA,31.0,74,24.1,11.0,2.3,2.4,0.5,0.1,1.2,0.437,0.393,0.887,0.2,2.0,110.1,109.9,0.2,0.148,2.05,18.6,0.01,0.084,0.047,9.1,0.581,0.595,0.187,97.68,0.078,
1641871,Duop Reath,POR,29.0,46,10.2,4.2,2.0,0.6,0.3,0.3,0.3,0.422,0.321,0.909,1.0,1.0,108.0,114.5,-6.5,0.083,1.63,11.9,0.082,0.111,0.095,7.3,0.524,0.552,0.162,102.71,0.077,
203939,Dwight Powell,DAL,33.0,55,10.0,2.1,2.1,1.0,0.3,0.4,0.3,0.689,0.4,0.651,0.9,1.3,108.6,109.7,-1.1,0.13,3.06,36.2,0.084,0.131,0.107,11.8,0.705,0.713,0.073,102.17,0.073,
1630700,Dyson Daniels,ATL,22.0,76,33.8,14.1,5.9,4.4,3.0,0.7,2.0,0.493,0.34,0.593,1.6,4.3,113.3,114.2,-0.9,0.174,2.15,22.6,0.046,0.127,0.085,10.5,0.536,0.545,0.178,104.17,0.099,
1630604,E.J. Liddell,CHI,24.0,12,4.4,1.8,0.8,0.3,0.1,0.1,0.2,0.533,0.3,1.0,0.3,0.5,117.9,126.4,-8.6,0.064,1.5,14.3,0.065,0.102,0.086,9.5,0.633,0.661,0.13,110.79,0.047,
203901,Elfrid Payton,NOP,31.0,24,21.3,3.5,3.3,6.9,1.0,0.5,2.5,0.328,0.167,0.571,0.6,2.7,99.7,113.1,-13.4,0.443,2.81,47.4,0.027,0.114,0.071,16.9,0.332,0.34,0.151,101.3,0.079,
1641989,Elijah Harkless,UTA,25.0,10,13.8,3.2,2.1,0.8,1.0,0.1,0.3,0.314,0.28,0.5,0.9,1.2,113.2,103.5,9.7,0.073,2.67,16.3,0.058,0.092,0.074,6.1,0.414,0.425,0.12,99.3,0.037,
1641734,Emoni Bates,CLE,21.0,10,7.5,3.7,0.7,0.8,0.1,0.1,0.2,0.342,0.367,0.0,0.0,0.7,89.0,110.5,-21.5,0.2,4.0,16.7,0.0,0.075,0.036,4.2,0.487,0.487,0.201,104.3,0.08,
1642402,Enrique Freeman,IND,24.0,22,8.2,2.1,1.4,0.4,0.1,0.1,0.3,0.432,0.1,0.684,0.5,0.9,104.4,110.7,-6.3,0.062,1.5,15.0,0.054,0.106,0.078,10.0,0.446,0.507,0.109,107.55,0.04,
201569,Eric Gordon,PHI,36.0,39,19.7,6.8,1.2,1.7,0.7,0.3,0.7,0.426,0.409,0.75,0.2,1.0,111.0,116.4,-5.4,0.118,2.32,20.5,0.011,0.052,0.031,8.8,0.564,0.591,0.14,99.62,0.067,
1630596,Evan Mobley,CLE,24.0,71,30.5,18.5,9.3,3.2,0.9,1.6,2.0,0.557,0.37,0.725,2.3,7.0,120.5,108.6,11.9,0.149,1.56,16.1,0.076,0.213,0.147,10.3,0.604,0.633,0.226,102.16,0.151,
1630532,Franz Wagner,ORL,23.0,60,33.7,24.2,5.7,4.7,1.3,0.4,2.3,0.463,0.295,0.871,0.9,4.8,111.8,105.8,6.0,0.247,2.06,16.5,0.027,0.146,0.085,8.0,0.507,0.558,0.306,97.65,0.153,
1627832,Fred VanVleet,HOU,31.0,60,35.2,14.1,3.7,5.6,1.6,0.4,1.5,0.378,0.345,0.81,0.5,3.2,115.0,108.8,6.2,0.217,3.83,27.0,0.014,0.089,0.049,7.1,0.483,0.515,0.176,98.18,0.093,
1641713,GG Jackson,MEM,20.0,29,15.8,7.2,3.2,1.0,0.4,0.2,1.1,0.372,0.337,0.725,0.9,2.2,112.7,118.6,-5.9,0.085,0.94,10.5,0.055,0.13,0.093,11.2,0.452,0.482,0.219,102.73,0.064,
1629216,Gabe Vincent,LAL,29.0,72,21.2,6.4,1.3,1.4,0.7,0.2,0.6,0.4,0.353,0.714,0.3,1.0,111.8,110.7,1.1,0.09,2.39,17.2,0.013,0.045,0.029,7.2,0.53,0.536,0.131,100.07,0.039,
202066,Garrett Temple,TOR,39.0,28,8.1,1.9,1.0,1.1,0.6,0.1,0.4,0.3,0.214,0.917,0.3,0.7,106.6,111.1,-4.5,0.171,3.1,29.0,0.036,0.09,0.061,9.3,0.35,0.406,0.129,105.94,0.051,
1629726,Garrison Mathews,ATL,28.0,47,17.6,7.5,1.9,1.3,0.6,0.3,0.7,0.397,0.39,0.821,0.3,1.6,107.9,111.4,-3.5,0.102,1.94,16.0,0.015,0.085,0.049,8.2,0.562,0.606,0.153,105.43,0.068,
203914,Gary Harris,ORL,30.0,48,14.8,3.0,1.3,0.6,0.5,0.3,0.4,0.383,0.356,0.583,0.4,0.9,110.4,103.2,7.2,0.058,1.76,16.3,0.026,0.063,0.044,9.2,0.519,0.524,0.09,99.58,0.043,
1627780,Gary Payton II,GSW,32.0,62,15.0,6.5,3.0,1.3,0.8,0.3,0.6,0.574,0.326,0.711,0.9,2.1,113.5,110.1,3.4,0.132,2.13,19.1,0.056,0.134,0.096,9.0,0.626,0.635,0.156,102.12,0.104,
1629018,Gary Trent Jr.,MIL,26.0,74,25.6,11.1,2.3,1.2,1.0,0.1,0.6,0.431,0.416,0.848,0.3,2.0,115.9,114.0,1.9,0.064,2.07,10.6,0.011,0.074,0.044,5.1,0.568,0.591,0.168,100.75,0.07,
1627777,Georges Niang,ATL,32.0,79,21.5,9.9,3.4,1.4,0.4,0.2,1.0,0.461,0.406,0.793,0.6,2.8,118.7,114.1,4.7,0.087,1.35,13.2,0.027,0.126,0.077,9.8,0.595,0.607,0.177,102.45,0.071,
203507,Giannis Antetokounmpo,MIL,30.0,67,34.2,30.4,11.9,6.5,0.9,1.2,3.1,0.601,0.222,0.617,2.2,9.7,118.9,111.7,7.2,0.339,2.1,19.2,0.067,0.266,0.172,9.1,0.607,0.625,0.346,100.18,0.21,
1629048,Goga Bitadze,ORL,25.0,70,20.4,7.2,6.6,2.0,0.7,1.4,1.0,0.611,0.107,0.639,2.4,4.2,110.1,107.4,2.7,0.142,1.9,22.6,0.116,0.227,0.169,11.9,0.615,0.631,0.142,95.8,0.134,
1641711,Gradey Dick,TOR,21.0,54,29.4,14.4,3.6,1.8,0.9,0.2,1.5,0.41,0.35,0.858,0.8,2.8,110.3,116.1,-5.8,0.087,1.18,10.9,0.027,0.092,0.059,9.3,0.498,0.543,0.209,101.36,0.071,
1629684,Grant Williams,CHA,26.0,16,29.9,10.4,5.1,2.3,1.1,0.8,1.8,0.439,0.365,0.838,1.1,4.0,114.9,113.3,1.6,0.107,1.32,18.0,0.035,0.134,0.083,13.6,0.549,0.596,0.146,99.95,0.076,
